AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME,AIRPORT_STATE_NAME,DISPLAY_CITY_MARKET_NAME_FULL,LATITUDE,LONGITUDE,Unnamed: 9
14843,SJU,Luis Munoz Marin International,"San Juan, PR",United States,Puerto Rico,"San Juan, PR",18.43944444,-66.00222222,
14848,SKA,Fairchild AFB,"Spokane, WA",United States,Washington,"Spokane, WA",47.615,-117.65694444,
14848,SKA,Fairchild AFB,"Spokane, WA",United States,Washington,"Spokane, WA",47.615,-117.65583333,
14853,SKF,Kelly AFB,"San Antonio, TX",United States,Texas,"San Antonio, TX",29.38,-98.58388889,
14853,SKF,Lackland AFB (Kelly Field Annex),"San Antonio, TX",United States,Texas,"San Antonio, TX",29.38416667,-98.58111111,
14853,SKF,Kelly Field,"San Antonio, TX",United States,Texas,"San Antonio, TX",29.38416667,-98.58111111,
14853,SKF,Lackland AFB Kelly Field Annex,"San Antonio, TX",United States,Texas,"San Antonio, TX",29.38416667,-98.58111111,
14853,SKF,Kelly Field,"San Antonio, TX",United States,Texas,"San Antonio, TX",29.38416667,-98.58111111,
14855,SKJ,Sitkinak CGS,"Sitkinak, AK",United States,Alaska,"Sitkinak, AK",56.53277778,-154.11388889,
14856,SKK,Shaktoolik Airport,"Shaktoolik, AK",United States,Alaska,"Shaktoolik, AK",64.32416667,-161.13888889,
14856,SKK,Shaktoolik Airport,"Shaktoolik, AK",United States,Alaska,"Shaktoolik, AK",64.37111111,-161.22388889,
14863,SKW,Skwentna Airport,"Skwentna, AK",United States,Alaska,"Skwentna, AK",61.96583333,-151.18861111,
14863,SKW,Skwentna Airport,"Skwentna, AK",United States,Alaska,"Skwentna, AK",61.96527778,-151.19138889,
14863,SKW,Skwentna Airport,"Skwentna, AK",United States,Alaska,"Skwentna, AK",61.96611111,-151.19527778,
14863,SKW,Skwentna Airport,"Skwentna, AK",United States,Alaska,"Skwentna, AK",61.96527778,-151.19138889,
14863,SKW,Skwentna Airport,"Skwentna, AK",United States,Alaska,"Skwentna, AK",61.96611111,-151.19527778,
14865,SKY,Griffing Sandusky,"Sandusky, OH",United States,Ohio,"Sandusky, OH",41.43333333,-82.65222222,
14868,SLB,Storm Lake Municipal,"Storm Lake, IA",United States,Iowa,"Storm Lake, IA",42.6,-95.23333333,
14868,SLB,Storm Lake Municipal,"Storm Lake, IA",United States,Iowa,"Storm Lake, IA",42.59722222,-95.24055556,
14869,SLC,Salt Lake City International,"Salt Lake City, UT",United States,Utah,"Salt Lake City, UT",40.78416667,-111.96694444,
14869,SLC,Salt Lake City International,"Salt Lake City, UT",United States,Utah,"Salt Lake City, UT",40.78694444,-111.96888889,
14869,SLC,Salt Lake City International,"Salt Lake City, UT",United States,Utah,"Salt Lake City, UT",40.78833333,-111.97777778,
14871,SLE,McNary Field,"Salem, OR",United States,Oregon,"Salem, OR",44.91027778,-123.00138889,
14871,SLE,McNary Field,"Salem, OR",United States,Oregon,"Salem, OR",44.90944444,-123.0025,
14874,SLJ,Stellar Airpark,"Chandler, AZ",United States,Arizona,"Chandler, AZ",33.29861111,-111.915,
14874,SLJ,Stellar Airpark,"Chandler, AZ",United States,Arizona,"Chandler, AZ",33.29888889,-111.91555556,
14874,SLJ,Stellar Airpark,"Chandler, AZ",United States,Arizona,"Chandler, AZ",33.29888889,-111.91583333,
14875,SLK,Adirondack,"Saranac Lake/Lake Placid, NY",United States,New York,"Saranac Lake/Lake Placid, NY",44.38277778,-74.20666667,
14875,SLK,Adirondack Regional,"Saranac Lake/Lake Placid, NY",United States,New York,"Saranac Lake/Lake Placid, NY",44.38527778,-74.20611111,
14877,SLN,Salina Municipal,"Salina, KS",United States,Kansas,"Salina, KS",38.79083333,-97.6525,
14877,SLN,Salina Municipal,"Salina, KS",United States,Kansas,"Salina, KS",38.79083333,-97.65222222,
14877,SLN,Salina Municipal,"Salina, KS",United States,Kansas,"Salina, KS",38.79055556,-97.65222222,
14877,SLN,Salina Regional,"Salina, KS",United States,Kansas,"Salina, KS",38.79055556,-97.65222222,
14877,SLN,Salina Municipal,"Salina, KS",United States,Kansas,"Salina, KS",38.79083333,-97.65222222,
14877,SLN,Salina Regional,"Salina, KS",United States,Kansas,"Salina, KS",38.79055556,-97.65222222,
14878,SLO,Salem/Leckrone,"Salem, IL",United States,Illinois,"Salem, IL",38.645,-88.96333333,
14878,SLO,Salem/Leckrone,"Salem, IL",United States,Illinois,"Salem, IL",38.64277778,-88.96416667,
14880,SLQ,Sleetmute Airport,"Sleetmute, AK",United States,Alaska,"Sleetmute, AK",61.705,-157.16666667,
14880,SLQ,Sleetmute Airport,"Sleetmute, AK",United States,Alaska,"Sleetmute, AK",61.70055556,-157.16583333,
14881,SLR,Sulphur Springs Municipal,"Sulphur Springs, TX",United States,Texas,"Sulphur Springs, TX",33.15833333,-95.62083333,
14881,SLR,Sulphur Springs Municipal,"Sulphur Springs, TX",United States,Texas,"Sulphur Springs, TX",33.15972222,-95.62111111,
14883,SLT,Harriet Alexander Field,"Salida, CO",United States,Colorado,"Salida, CO",38.53833333,-106.04722222,
14883,SLT,Harriet Alexander Field,"Salida, CO",United States,Colorado,"Salida, CO",38.53833333,-106.04861111,
14883,SLT,Salida Airport Harriett Alexander Field,"Salida, CO",United States,Colorado,"Salida, CO",38.53833333,-106.04861111,
14892,SME,Somerset/Pulaski Co/Wilson,"Somerset, KY",United States,Kentucky,"Somerset, KY",37.05444444,-84.61444444,
14892,SME,Lake Cumberland Regional,"Somerset, KY",United States,Kentucky,"Somerset, KY",37.05361111,-84.61555556,
14893,SMF,Sacramento International,"Sacramento, CA",United States,California,"Sacramento, CA",38.69555556,-121.58972222,
14893,SMF,Sacramento International,"Sacramento, CA",United States,California,"Sacramento, CA",38.69555556,-121.59083333,
14895,SMK,St. Michael Airport,"St. Michael, AK",United States,Alaska,"St. Michael, AK",63.48416667,-162.02777778,
14895,SMK,St. Michael Airport,"St. Michael, AK",United States,Alaska,"St. Michael, AK",63.49,-162.11027778,
14897,SMN,Lemhi County,"Salmon, ID",United States,Idaho,"Salmon, ID",45.11916667,-113.88611111,
14897,SMN,Lemhi County,"Salmon, ID",United States,Idaho,"Salmon, ID",45.12388889,-113.88138889,
14897,SMN,Lemhi County,"Salmon, ID",United States,Idaho,"Salmon, ID",45.12333333,-113.88138889,
14897,SMN,Lemhi County,"Salmon, ID",United States,Idaho,"Salmon, ID",45.12388889,-113.88138889,
14897,SMN,Lemhi County,"Salmon, ID",United States,Idaho,"Salmon, ID",45.12333333,-113.88138889,
14898,SMO,Santa Monica Municipal,"Santa Monica, CA",United States,California,"Los Angeles, CA (Metropolitan Area)",34.01611111,-118.45083333,
14898,SMO,Santa Monica Municipal,"Santa Monica, CA",United States,California,"Los Angeles, CA (Metropolitan Area)",34.01583333,-118.45138889,
14899,NJ3,Somerset,"Somerville, NJ",United States,New Jersey,"Somerville, NJ",40.62611111,-74.67027778,
14899,NJ3,Somerset,"Somerville, NJ",United States,New Jersey,"Somerville, NJ",40.62611111,-74.67,
14899,NJ3,Somerset,"Somerville, NJ",United States,New Jersey,"Somerville, NJ",40.62611111,-74.67027778,
14899,NJ3,Somerset,"Somerville, NJ",United States,New Jersey,"Somerville, NJ",40.62611111,-74.67,
14902,SMT,Stone Mountain Airport,"Stone Mountain, GA",United States,Georgia,"Stone Mountain, GA",33.81111111,-84.11944444,
14903,SMU,Sheep Mountain Airport,"Sheep Mountain, AK",United States,Alaska,"Sheep Mountain, AK",61.81222222,-147.50694444,
14903,SMU,Sheep Mountain Airport,"Sheep Mountain, AK",United States,Alaska,"Sheep Mountain, AK",61.81194444,-147.50694444,
14903,SMU,Sheep Mountain Airport,"Sheep Mountain, AK",United States,Alaska,"Sheep Mountain, AK",61.81138889,-147.50916667,
14903,SMU,Sheep Mountain Airport,"Sheep Mountain, AK",United States,Alaska,"Sheep Mountain, AK",61.81194444,-147.50694444,
14903,SMU,Sheep Mountain Airport,"Sheep Mountain, AK",United States,Alaska,"Sheep Mountain, AK",61.81138889,-147.50916667,
14905,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,"Santa Maria, CA",United States,California,"Santa Maria, CA",34.905,-120.45777778,
14905,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,"Santa Maria, CA",United States,California,"Santa Maria, CA",34.89888889,-120.4575,
14905,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,"Santa Maria, CA",United States,California,"Santa Maria, CA",34.9,-120.45805556,
14905,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,"Santa Maria, CA",United States,California,"Santa Maria, CA",34.89888889,-120.4575,
14905,SMX,Santa Maria Public/Capt. G. Allan Hancock Field,"Santa Maria, CA",United States,California,"Santa Maria, CA",34.9,-120.45805556,
14908,SNA,Orange County,"Santa Ana, CA",United States,California,"Los Angeles, CA (Metropolitan Area)",33.67555556,-117.86694444,
14908,SNA,John Wayne Airport-Orange County,"Santa Ana, CA",United States,California,"Los Angeles, CA (Metropolitan Area)",33.67555556,-117.86722222,
14908,SNA,John Wayne Airport-Orange County,"Santa Ana, CA",United States,California,"Los Angeles, CA (Metropolitan Area)",33.67555556,-117.86833333,
14915,SNK,Winston Field,"Snyder, TX",United States,Texas,"Snyder, TX",32.69333333,-100.95055556,
14916,SNL,Shawnee Regional,"Shawnee, OK",United States,Oklahoma,"Shawnee, OK",35.35722222,-96.94277778,
14919,SNP,St. Paul Island,"St. Paul, AK",United States,Alaska,"St. Paul Island, AK",57.1625,-170.23333333,
14919,SNP,St. Paul Island,"St. Paul, AK",United States,Alaska,"St. Paul Island, AK",57.16638889,-170.2225,
14922,SNS,Salinas Municipal,"Salinas/Monterey, CA",United States,California,"Salinas/Monterey, CA",36.66361111,-121.6075,
14922,SNS,Salinas Municipal,"Salinas/Monterey, CA",United States,California,"Salinas/Monterey, CA",36.66277778,-121.60638889,
14927,SNY,Sidney Municipal/Lloyd W. Carr Field,"Sidney, NE",United States,Nebraska,"Sidney, NE",41.09944444,-102.9825,
14927,SNY,Sidney Municipal/Lloyd W. Carr Field,"Sidney, NE",United States,Nebraska,"Sidney, NE",41.09972222,-102.985,
14934,SOL,Lees Camp,"Solomon, AK",United States,Alaska,"Solomon, AK",64.61972222,-164.3875,
14934,SOL,Solomon State,"Solomon, AK",United States,Alaska,"Solomon, AK",64.56083333,-164.44027778,
14934,SOL,Solomon State,"Solomon, AK",United States,Alaska,"Solomon, AK",64.56055556,-164.44222222,
14934,SOL,Solomon State Field,"Solomon, AK",United States,Alaska,"Solomon, AK",64.56055556,-164.44222222,
14934,SOL,Solomon State,"Solomon, AK",United States,Alaska,"Solomon, AK",64.56055556,-164.44222222,
14934,SOL,Solomon State Field,"Solomon, AK",United States,Alaska,"Solomon, AK",64.56055556,-164.44222222,
14938,SOP,Moore County,"Pinehurst/Southern Pines, NC",United States,North Carolina,"Pinehurst/Southern Pines, NC",35.2375,-79.38888889,
14938,SOP,Moore County,"Pinehurst/Southern Pines, NC",United States,North Carolina,"Pinehurst/Southern Pines, NC",35.23805556,-79.38833333,
14938,SOP,Moore County,"Pinehurst/Southern Pines, NC",United States,North Carolina,"Pinehurst/Southern Pines, NC",35.2375,-79.38916667,
14938,SOP,Moore County,"Pinehurst/Southern Pines, NC",United States,North Carolina,"Pinehurst/Southern Pines, NC",35.2375,-79.38888889,
14938,SOP,Moore County,"Pinehurst/Southern Pines, NC",United States,North Carolina,"Pinehurst/Southern Pines, NC",35.2375,-79.38916667,
14942,SOV,Seldovia Airport,"Seldovia, AK",United States,Alaska,"Seldovia, AK",59.43472222,-151.70555556,
14942,SOV,Seldovia Airport,"Seldovia, AK",United States,Alaska,"Seldovia, AK",59.4425,-151.70416667,
14942,SOV,Seldovia Airport,"Seldovia, AK",United States,Alaska,"Seldovia, AK",59.44388889,-151.705,
14942,SOV,Seldovia Airport,"Seldovia, AK",United States,Alaska,"Seldovia, AK",59.4425,-151.70416667,
14942,SOV,Seldovia Airport,"Seldovia, AK",United States,Alaska,"Seldovia, AK",59.44388889,-151.705,
14943,SOW,Show Low Municipal,"Show Low, AZ",United States,Arizona,"Show Low, AZ",34.26444444,-110.00416667,
14943,SOW,Show Low Regional,"Show Low, AZ",United States,Arizona,"Show Low, AZ",34.26444444,-110.00416667,
14943,SOW,Show Low Regional,"Show Low, AZ",United States,Arizona,"Show Low, AZ",34.26555556,-110.00555556,
14944,SPA,Spartanburg Downtown Memorial,"Spartanburg, SC",United States,South Carolina,"Greenville/Spartanburg, SC",34.91638889,-81.95777778,
14944,SPA,Spartanburg Downtown Memorial,"Spartanburg, SC",United States,South Carolina,"Greenville/Spartanburg, SC",34.91583333,-81.95638889,
14944,SPA,Spartanburg Downtown Memorial Simpson Field,"Spartanburg, SC",United States,South Carolina,"Greenville/Spartanburg, SC",34.91638889,-81.95583333,
14945,SPB,Charlotte Amalie Harbor Seaplane Base,"Charlotte Amalie, VI",United States,U.S. Virgin Islands,"Charlotte Amalie, VI",18.33861111,-64.94083333,
14949,SPF,Black Hills Clyde Ice Field,"Spearfish, SD",United States,South Dakota,"Spearfish, SD",44.48027778,-103.78166667,
14949,SPF,Black Hills Clyde Ice Field,"Spearfish, SD",United States,South Dakota,"Spearfish, SD",44.48111111,-103.78583333,
14949,SPF,Black Hills Clyde Ice Field,"Spearfish, SD",United States,South Dakota,"Spearfish, SD",44.48111111,-103.78611111,
14949,SPF,Black Hills Clyde Ice Field,"Spearfish, SD",United States,South Dakota,"Spearfish, SD",44.48111111,-103.78583333,
14949,SPF,Black Hills Clyde Ice Field,"Spearfish, SD",United States,South Dakota,"Spearfish, SD",44.48111111,-103.78611111,
14950,SPG,Albert Whitted,"Tampa, FL",United States,Florida,"Tampa, FL (Metropolitan Area)",27.76694444,-82.62527778,
14950,SPG,Albert Whitted,"Tampa, FL",United States,Florida,"Tampa, FL (Metropolitan Area)",27.765,-82.62694444,
14952,SPI,Capital,"Springfield, IL",United States,Illinois,"Springfield, IL",39.84416667,-89.67888889,
14952,SPI,Abraham Lincoln Capital,"Springfield, IL",United States,Illinois,"Springfield, IL",39.84416667,-89.67888889,
14952,SPI,Abraham Lincoln Capital,"Springfield, IL",United States,Illinois,"Springfield, IL",39.84416667,-89.67805556,
14955,SPN,Saipan International,"Saipan, TT",United States,U.S. Pacific Trust Territories and Possessions,"Saipan, TT",15.12027778,145.73027778,
14955,SPN,Francisco C. Ada Saipan International,"Saipan, TT",United States,U.S. Pacific Trust Territories and Possessions,"Saipan, TT",15.12027778,145.73,
14958,SPQ,Catalina Air-Sea Terminal Heliport,"San Pedro, CA",United States,California,"San Pedro, CA",33.74916667,-118.27472222,
14958,SPQ,Catalina Air-Sea Terminal Heliport,"San Pedro, CA",United States,California,"San Pedro, CA",33.74861111,-118.275,
14958,SPQ,Catalina Air-Sea Terminal Heliport,"San Pedro, CA",United States,California,"San Pedro, CA",33.74916667,-118.27472222,
14958,SPQ,Catalina Air-Sea Terminal Heliport,"San Pedro, CA",United States,California,"San Pedro, CA",33.74861111,-118.275,
14960,SPS,Sheppard AFB/Wichita Falls Municipal,"Wichita Falls, TX",United States,Texas,"Wichita Falls, TX",33.98833333,-98.49194444,
14960,SPS,Sheppard AFB/Wichita Falls Municipal,"Wichita Falls, TX",United States,Texas,"Wichita Falls, TX",33.98888889,-98.49194444,
14962,SPW,Spencer Municipal,"Spencer, IA",United States,Iowa,"Spencer, IA",43.16388889,-95.20083333,
14962,SPW,Spencer Municipal,"Spencer, IA",United States,Iowa,"Spencer, IA",43.16555556,-95.20277778,
14964,SPZ,Springdale Municipal,"Springdale, AR",United States,Arkansas,"Springdale, AR",36.175,-94.11916667,
14964,SPZ,Springdale Municipal,"Springdale, AR",United States,Arkansas,"Springdale, AR",36.17638889,-94.11916667,
14965,ZXQ,Santa Ynez Airport,"Santa Ynez, CA",United States,California,"Santa Ynez, CA",34.60694444,-120.07472222,
14965,SQA,Santa Ynez Airport,"Santa Ynez, CA",United States,California,"Santa Ynez, CA",34.60694444,-120.07472222,
14965,SQA,Santa Ynez Airport,"Santa Ynez, CA",United States,California,"Santa Ynez, CA",34.60694444,-120.07555556,
14966,SQI,Whiteside County-Jos H. Bittorf Field,"Sterling/Rockfalls, IL",United States,Illinois,"Sterling/Rock Falls, IL",41.74,-89.68083333,
14966,SQI,Whiteside County-Jos H. Bittorf Field,"Sterling/Rockfalls, IL",United States,Illinois,"Sterling/Rock Falls, IL",41.74277778,-89.67638889,
14967,SQL,San Carlos Airport,"San Carlos, CA",United States,California,"San Carlos, CA",37.51111111,-122.24861111,
14967,SQL,San Carlos Airport,"San Carlos, CA",United States,California,"San Carlos, CA",37.51194444,-122.24944444,
14972,SQV,Sequim Valley,"Sequim, WA",United States,Washington,"Sequim, WA",48.09777778,-123.18527778,
14972,SQV,Sequim Valley,"Sequim, WA",United States,Washington,"Sequim, WA",48.09805556,-123.18722222,
14972,SQV,Sequim Valley,"Sequim, WA",United States,Washington,"Sequim, WA",48.0975,-123.18805556,
14972,SQV,Sequim Valley,"Sequim, WA",United States,Washington,"Sequim, WA",48.09777778,-123.18694444,
14972,SQV,Sequim Valley,"Sequim, WA",United States,Washington,"Sequim, WA",48.09805556,-123.18722222,
14972,SQV,Sequim Valley,"Sequim, WA",United States,Washington,"Sequim, WA",48.09777778,-123.18694444,
14972,SQV,Sequim Valley,"Sequim, WA",United States,Washington,"Sequim, WA",48.09805556,-123.18805556,
14975,SRC,Searcy Municipal,"Searcy, AR",United States,Arkansas,"Searcy, AR",35.22083333,-91.7375,
14975,SRC,Searcy Municipal,"Searcy, AR",United States,Arkansas,"Searcy, AR",35.21055556,-91.7375,
14977,SRF,Hamilton AFB,"Novato, CA",United States,California,"Novato, CA",38.06833333,-122.50194444,
14986,SRQ,Sarasota/Bradenton Airport,"Sarasota/Bradenton, FL",United States,Florida,"Sarasota/Bradenton, FL",27.39388889,-82.55416667,
14986,SRQ,Sarasota/Bradenton International,"Sarasota/Bradenton, FL",United States,Florida,"Sarasota/Bradenton, FL",27.39388889,-82.55416667,
14986,SRQ,Sarasota/Bradenton International,"Sarasota/Bradenton, FL",United States,Florida,"Sarasota/Bradenton, FL",27.39555556,-82.55444444,
14987,SRV,Stony River Airport,"Stony River, AK",United States,Alaska,"Stony River, AK",61.79111111,-156.58611111,
14987,SRV,Stony River Airport,"Stony River, AK",United States,Alaska,"Stony River, AK",61.78972222,-156.58861111,
14988,SRW,Rowan County,"Salisbury, NC",United States,North Carolina,"Salisbury, NC",35.64583333,-80.52027778,
14988,SRW,Mid Carolina Regional,"Salisbury, NC",United States,North Carolina,"Salisbury, NC",35.64583333,-80.52027778,
14988,SRW,Rowan County,"Salisbury, NC",United States,North Carolina,"Salisbury, NC",35.64583333,-80.52027778,
14988,SRW,Mid Carolina Regional,"Salisbury, NC",United States,North Carolina,"Salisbury, NC",35.64583333,-80.52027778,
14992,SSB,Christiansted Harbor Seaplane Base,"Christiansted, VI",United States,U.S. Virgin Islands,"Christiansted, VI",17.74916667,-64.70527778,
14993,SSC,Shaw AFB,"Sumter, SC",United States,South Carolina,"Sumter, SC",33.97277778,-80.47305556,
14993,SSC,Shaw AFB,"Sumter, SC",United States,South Carolina,"Sumter, SC",33.97277778,-80.47055556,
